time,q_desired_1,q_desired_2,q_desired_3,q_desired_4,q_desired_5,q_desired_6,q_desired_7,q_actual_1,q_actual_2,q_actual_3,q_actual_4,q_actual_5,q_actual_6,q_actual_7,dq_desired_1,dq_desired_2,dq_desired_3,dq_desired_4,dq_desired_5,dq_desired_6,dq_desired_7,dq_actual_1,dq_actual_2,dq_actual_3,dq_actual_4,dq_actual_5,dq_actual_6,dq_actual_7,tau_J_1,tau_J_2,tau_J_3,tau_J_4,tau_J_5,tau_J_6,tau_J_7,tau_cmd_1,tau_cmd_2,tau_cmd_3,tau_cmd_4,tau_cmd_5,tau_cmd_6,tau_cmd_7,tau_impedance_1,tau_impedance_2,tau_impedance_3,tau_impedance_4,tau_impedance_5,tau_impedance_6,tau_impedance_7,tau_inertia_1,tau_inertia_2,tau_inertia_3,tau_inertia_4,tau_inertia_5,tau_inertia_6,tau_inertia_7,tau_coriolis_1,tau_coriolis_2,tau_coriolis_3,tau_coriolis_4,tau_coriolis_5,tau_coriolis_6,tau_coriolis_7,tau_gravity_1,tau_gravity_2,tau_gravity_3,tau_gravity_4,tau_gravity_5,tau_gravity_6,tau_gravity_7,tau_k_1,tau_k_2,tau_k_3,tau_k_4,tau_k_5,tau_k_6,tau_k_7,tau_d_1,tau_d_2,tau_d_3,tau_d_4,tau_d_5,tau_d_6,tau_d_7
4.466000,-0.989686,-0.544327,-1.187624,-1.995573,-2.375247,3.183197,1.971273,-0.985681,-0.541684,-1.185772,-1.994459,-2.351457,3.176980,1.960319,-0.054600,-0.030030,-0.065520,-0.023435,-0.131040,0.088955,0.152077,-0.052293,-0.027610,-0.062683,-0.017756,-0.134717,0.089414,0.162805,-1.627749,4.052927,11.017152,15.599565,0.835943,0.658136,0.186440,-2.142708,-1.396328,-0.837696,-0.973376,-1.082617,0.922284,0.385280,-2.518560,-1.707286,-1.252616,-0.952206,-1.115971,0.920985,0.386784,0.377254,0.311916,0.411958,-0.017022,0.033306,0.000042,-0.001504,-0.001402,-0.000958,0.002962,-0.004147,0.000048,0.001256,-0.000001,0.000000,5.015401,11.242508,15.568644,1.451065,0.124540,-0.002861,-2.403199,-1.586298,-1.110797,-0.668291,-1.189518,0.932464,0.547705,-0.115362,-0.120988,-0.141820,-0.283915,0.073547,-0.011479,-0.160920
4.467000,-0.989741,-0.544357,-1.187689,-1.995597,-2.375378,3.183286,1.971425,-0.985737,-0.541715,-1.185835,-1.994478,-2.351593,3.177070,1.960468,-0.054420,-0.029931,-0.065304,-0.023358,-0.130608,0.088661,0.151576,-0.052950,-0.031093,-0.062150,-0.018484,-0.135128,0.089784,0.158120,-1.580141,4.076731,10.989381,15.547990,0.866155,0.678277,0.205666,-2.100363,-1.216345,-0.855396,-0.936207,-1.065504,0.905666,0.448184,-2.476071,-1.527211,-1.270066,-0.914606,-1.098817,0.904359,0.449688,0.376827,0.311554,0.411484,-0.017004,0.033271,0.000038,-0.001502,-0.001119,-0.000688,0.003186,-0.004598,0.000042,0.001268,-0.000002,0.000000,5.017487,11.243329,15.568122,1.450998,0.124581,-0.002865,-2.402571,-1.585323,-1.112395,-0.670927,-1.189223,0.932418,0.547848,-0.073500,0.058112,-0.157671,-0.243679,0.090407,-0.028059,-0.098160
4.468000,-0.989795,-0.544387,-1.187754,-1.995620,-2.375508,3.183374,1.971576,-0.985786,-0.541741,-1.185903,-1.994503,-2.351729,3.177164,1.960619,-0.054240,-0.029832,-0.065088,-0.023280,-0.130176,0.088369,0.151075,-0.051553,-0.029296,-0.063651,-0.020177,-0.135052,0.091865,0.157936,-1.603945,4.052927,11.040956,15.547990,0.878057,0.651727,0.166299,-2.164382,-1.304451,-0.768489,-0.846725,-1.058181,0.845460,0.443471,-2.539629,-1.614833,-1.182679,-0.825357,-1.091475,0.844154,0.444973,0.376400,0.311190,0.411008,-0.016985,0.033235,0.000034,-0.001500,-0.001154,-0.000807,0.003181,-0.004383,0.000059,0.001272,-0.000002,0.000000,5.019454,11.244041,15.567626,1.450930,0.124639,-0.002870,-2.405248,-1.588039,-1.110843,-0.670189,-1.188979,0.931554,0.547881,-0.134381,-0.026795,-0.071835,-0.155168,0.097504,-0.087400,-0.102908
4.469000,-0.989849,-0.544417,-1.187819,-1.995643,-2.375638,3.183462,1.971727,-0.985841,-0.541770,-1.185967,-1.994527,-2.351862,3.177253,1.960763,-0.054061,-0.029733,-0.064873,-0.023203,-0.129745,0.088076,0.150575,-0.049102,-0.029626,-0.060368,-0.017797,-0.133574,0.092773,0.149814,-1.552370,4.104502,11.040956,15.524186,0.866155,0.638910,0.199258,-2.277846,-1.283324,-0.923353,-0.961405,-1.079023,0.815164,0.558127,-2.652740,-1.593469,-1.336679,-0.940277,-1.112258,0.813985,0.559628,0.375971,0.310825,0.410531,-0.016966,0.033200,0.000030,-0.001498,-0.001077,-0.000680,0.002795,-0.004162,0.000036,0.001150,-0.000002,-0.000000,5.021472,11.244822,15.567113,1.450865,0.124691,-0.002874,-2.404826,-1.588103,-1.111440,-0.669975,-1.188837,0.931401,0.548216,-0.247914,-0.005365,-0.225238,-0.270302,0.076578,-0.117416,0.011412
4.470000,-0.989903,-0.544447,-1.187884,-1.995666,-2.375768,3.183550,1.971878,-0.985894,-0.541796,-1.186032,-1.994552,-2.351987,3.177343,1.960905,-0.053881,-0.029635,-0.064658,-0.023126,-0.129315,0.087784,0.150076,-0.052967,-0.028970,-0.062080,-0.019567,-0.132604,0.088514,0.150236,-1.528566,4.128306,11.092530,15.524186,0.847844,0.638910,0.199258,-2.076872,-1.314328,-0.826656,-0.867857,-1.090019,0.914101,0.544725,-2.451240,-1.623999,-1.239908,-0.846609,-1.123244,0.912811,0.546223,0.375541,0.310458,0.410053,-0.016946,0.033164,0.000026,-0.001497,-0.001173,-0.000787,0.003199,-0.004303,0.000061,0.001264,-0.000002,0.000000,5.023374,11.245521,15.566629,1.450804,0.124752,-0.002879,-2.405504,-1.590760,-1.111012,-0.668616,-1.189023,0.931068,0.548636,-0.045736,-0.033239,-0.128896,-0.177993,0.065779,-0.018256,-0.002413
4.471000,-0.989957,-0.544476,-1.187948,-1.995689,-2.375897,3.183638,1.972027,-0.985949,-0.541820,-1.186090,-1.994578,-2.352114,3.177432,1.961047,-0.053702,-0.029536,-0.064443,-0.023050,-0.128885,0.087492,0.149577,-0.053239,-0.025381,-0.060943,-0.020945,-0.131564,0.089032,0.144750,-1.480959,4.152110,11.040956,15.524186,0.824041,0.658136,0.212990,-2.054467,-1.492497,-0.877548,-0.793068,-1.102370,0.893716,0.619941,-2.428244,-1.801623,-1.290246,-0.772408,-1.135586,0.892453,0.621437,0.375109,0.310091,0.409573,-0.016926,0.033128,0.000022,-0.001495,-0.001332,-0.000964,0.003124,-0.003734,0.000088,0.001241,-0.000001,0.000000,5.025104,11.246165,15.566170,1.450740,0.124806,-0.002883,-2.405084,-1.593851,-1.115271,-0.667178,-1.189164,0.930943,0.549042,-0.023161,-0.207773,-0.174975,-0.105230,0.053578,-0.038490,0.072395
4.472000,-0.990011,-0.544506,-1.188013,-1.995712,-2.376026,3.183725,1.972177,-0.986001,-0.541846,-1.186151,-1.994603,-2.352238,3.177515,1.961190,-0.053523,-0.029438,-0.064228,-0.022973,-0.128456,0.087201,0.149078,-0.056129,-0.023990,-0.061208,-0.021418,-0.128354,0.089931,0.143551,-1.457155,4.231455,11.040956,15.496415,0.812139,0.671869,0.159890,-1.902055,-1.559706,-0.855912,-0.763894,-1.158207,0.864616,0.630774,-2.275273,-1.868353,-1.268316,-0.743321,-1.191408,0.863301,0.632268,0.374676,0.309722,0.409093,-0.016907,0.033093,0.000018,-0.001493,-0.001458,-0.001075,0.003311,-0.003666,0.000109,0.001298,-0.000001,0.000000,5.026935,11.246859,15.565701,1.450676,0.124860,-0.002888,-2.405562,-1.595972,-1.117339,-0.665566,-1.189367,0.931565,0.549352,0.130289,-0.272380,-0.150977,-0.077756,-0.002042,-0.068265,0.082916
4.473000,-0.990064,-0.544535,-1.188077,-1.995735,-2.376154,3.183812,1.972326,-0.986054,-0.541869,-1.186213,-1.994628,-2.352363,3.177603,1.961317,-0.053345,-0.029340,-0.064013,-0.022896,-0.128027,0.086910,0.148581,-0.055077,-0.025858,-0.062386,-0.024968,-0.124305,0.091431,0.138071,-1.429384,4.306834,11.068727,15.472611,0.806646,0.651727,0.205666,-1.945966,-1.465566,-0.787285,-0.581743,-1.230796,0.819727,0.706598,-2.319126,-1.774048,-1.199548,-0.560927,-1.263983,0.818399,0.708091,0.374244,0.309354,0.408612,-0.016887,0.033057,0.000014,-0.001492,-0.001083,-0.000871,0.003650,-0.003929,0.000131,0.001314,-0.000001,0.000000,5.028720,11.247500,15.565245,1.450613,0.124919,-0.002891,-2.405768,-1.599966,-1.118194,-0.664547,-1.189554,0.931445,0.550449,0.086642,-0.174083,-0.081354,0.103620,-0.074430,-0.113046,0.157642
4.474000,-0.990117,-0.544565,-1.188141,-1.995758,-2.376282,3.183899,1.972474,-0.986113,-0.541890,-1.186274,-1.994654,-2.352483,3.177689,1.961454,-0.053166,-0.029241,-0.063799,-0.022819,-0.127599,0.086619,0.148083,-0.058207,-0.024040,-0.062448,-0.025025,-0.122600,0.091689,0.137849,-1.357973,4.382212,11.068727,15.472611,0.824041,0.645318,0.166299,-1.778182,-1.556574,-0.775776,-0.573200,-1.256724,0.806069,0.703006,-2.150698,-1.864525,-1.187683,-0.552539,-1.289894,0.804689,0.704497,0.373810,0.308984,0.408130,-0.016867,0.033020,0.000010,-0.001490,-0.001294,-0.001033,0.003776,-0.003794,0.000149,0.001371,-0.000001,0.000000,5.030429,11.248111,15.564803,1.450552,0.124979,-0.002895,-2.402766,-1.604464,-1.120117,-0.662797,-1.189924,0.931441,0.550973,0.252069,-0.260061,-0.067566,0.110257,-0.099970,-0.126752,0.153524
4.475000,-0.990170,-0.544594,-1.188205,-1.995781,-2.376409,3.183986,1.972622,-0.986167,-0.541914,-1.186336,-1.994672,-2.352600,3.177776,1.961586,-0.052988,-0.029143,-0.063585,-0.022743,-0.127171,0.086328,0.147587,-0.058532,-0.022578,-0.063169,-0.022008,-0.115911,0.087692,0.135433,-1.381777,4.457591,11.092530,15.345658,0.830449,0.638910,0.159890,-1.752859,-1.628660,-0.730493,-0.722480,-1.382520,0.898654,0.732604,-2.124749,-1.936097,-1.141743,-0.701884,-1.415638,0.897276,0.734093,0.373375,0.308616,0.407648,-0.016847,0.032984,0.000006,-0.001488,-0.001486,-0.001179,0.003601,-0.003749,0.000134,0.001372,-0.000000,0.000000,5.032264,11.248777,15.564346,1.450498,0.125032,-0.002900,-2.401958,-1.607851,-1.120919,-0.665164,-1.190453,0.931370,0.551785,0.277209,-0.328246,-0.020824,-0.036720,-0.225186,-0.034094,0.182308
4.476000,-0.990223,-0.544623,-1.188268,-1.995804,-2.376536,3.184072,1.972769,-0.986224,-0.541933,-1.186394,-1.994701,-2.352719,3.177859,1.961705,-0.052810,-0.029045,-0.063372,-0.022666,-0.126743,0.086038,0.147091,-0.060664,-0.022914,-0.063439,-0.026272,-0.119917,0.084211,0.127320,-1.330202,4.457591,11.116334,15.345658,0.835943,0.645318,0.225808,-1.635591,-1.613435,-0.709616,-0.502057,-1.294246,0.979057,0.848258,-2.007137,-1.920537,-1.120770,-0.481423,-1.327357,0.977615,0.849744,0.372939,0.308243,0.407164,-0.016827,0.032948,0.000002,-0.001486,-0.001393,-0.001141,0.003991,-0.003807,0.000164,0.001440,0.000000,0.000000,5.033821,11.249318,15.563936,1.450432,0.125094,-0.002903,-2.399850,-1.613980,-1.124123,-0.661699,-1.190837,0.931939,0.553185,0.392714,-0.306558,0.003352,0.180275,-0.136520,0.045676,0.296560
4.477000,-0.990276,-0.544652,-1.188331,-1.995826,-2.376663,3.184158,1.972916,-0.986281,-0.541956,-1.186446,-1.994726,-2.352834,3.177943,1.961837,-0.052632,-0.028948,-0.063158,-0.022590,-0.126316,0.085748,0.146596,-0.061605,-0.023879,-0.059640,-0.028812,-0.119023,0.086333,0.130767,-1.306399,4.485362,11.092530,15.321855,0.854253,0.651727,0.166299,-1.576855,-1.563892,-0.896337,-0.369742,-1.304186,0.918915,0.789881,-1.948282,-1.870904,-1.307197,-0.349243,-1.337284,0.917529,0.791366,0.372501,0.307871,0.406678,-0.016807,0.032911,-0.000001,-0.001485,-0.001074,-0.000860,0.004182,-0.003693,0.000187,0.001388,-0.000001,0.000000,5.035392,11.249910,15.563506,1.450376,0.125146,-0.002907,-2.396915,-1.617467,-1.131286,-0.660330,-1.191413,0.932144,0.553936,0.448633,-0.253436,-0.175910,0.311087,-0.145871,-0.014616,0.237430
4.478000,-0.990329,-0.544681,-1.188394,-1.995849,-2.376789,3.184243,1.973062,-0.986334,-0.541980,-1.186501,-1.994753,-2.352946,3.178030,1.961965,-0.052454,-0.028850,-0.062945,-0.022514,-0.125890,0.085459,0.146101,-0.057947,-0.025197,-0.057896,-0.025505,-0.117312,0.089455,0.130832,-1.330202,4.536936,11.116334,15.345658,0.830449,0.618768,0.172707,-1.750757,-1.496566,-0.978305,-0.528267,-1.330669,0.833389,0.782437,-2.121869,-1.803355,-1.388272,-0.507798,-1.363696,0.832124,0.783922,0.372061,0.307498,0.406191,-0.016787,0.032874,-0.000005,-0.001483,-0.000949,-0.000708,0.003776,-0.003682,0.000152,0.001271,-0.000002,0.000000,5.037026,11.250520,15.563063,1.450325,0.125209,-0.002911,-2.396510,-1.620735,-1.135820,-0.657338,-1.192137,0.932020,0.554883,0.274642,-0.182620,-0.252452,0.149540,-0.171560,-0.099896,0.229038
4.479000,-0.990381,-0.544710,-1.188457,-1.995871,-2.376914,3.184329,1.973208,-0.986391,-0.542001,-1.186555,-1.994779,-2.353059,3.178115,1.962091,-0.052277,-0.028752,-0.062732,-0.022438,-0.125464,0.085170,0.145607,-0.059676,-0.021115,-0.055896,-0.023008,-0.110868,0.087020,0.128357,-1.306399,4.509165,11.116334,15.373429,0.812139,0.592218,0.225808,-1.653921,-1.700697,-1.073672,-0.646938,-1.451708,0.887057,0.813122,-2.024293,-2.006899,-1.482880,-0.626988,-1.484699,0.885829,0.814604,0.371621,0.307124,0.405703,-0.016767,0.032838,-0.000009,-0.001481,-0.001249,-0.000923,0.003505,-0.003184,0.000154,0.001237,-0.000001,0.000000,5.038601,11.251096,15.562638,1.450271,0.125266,-0.002915,-2.394230,-1.625014,-1.141062,-0.655516,-1.192771,0.932082,0.555862,0.369937,-0.381885,-0.341818,0.028529,-0.291928,-0.046253,0.258742
4.480000,-0.990433,-0.544738,-1.188520,-1.995894,-2.377040,3.184414,1.973353,-0.986448,-0.542029,-1.186613,-1.994798,-2.353169,3.178191,1.962222,-0.052100,-0.028655,-0.062519,-0.022362,-0.125039,0.084881,0.145113,-0.055887,-0.023772,-0.056433,-0.022867,-0.106229,0.087956,0.130704,-1.231020,4.584544,11.195680,15.345658,0.800237,0.612359,0.192849,-1.831377,-1.563477,-1.039670,-0.652682,-1.536775,0.857717,0.771240,-2.201634,-1.869526,-1.448342,-0.632488,-1.569714,0.856550,0.772721,0.371181,0.306752,0.405216,-0.016747,0.032801,-0.000012,-0.001479,-0.000924,-0.000703,0.003457,-0.003446,0.000138,0.001180,-0.000002,0.000000,5.040464,11.251831,15.562174,1.450222,0.125312,-0.002920,-2.391014,-1.625374,-1.144020,-0.657736,-1.193511,0.933420,0.556591,0.189380,-0.244153,-0.304322,0.025247,-0.376202,-0.076871,0.216130
4.481000,-0.990485,-0.544767,-1.188582,-1.995916,-2.377164,3.184498,1.973498,-0.986500,-0.542052,-1.186662,-1.994823,-2.353284,3.178266,1.962359,-0.051923,-0.028557,-0.062307,-0.022286,-0.124614,0.084593,0.144620,-0.053448,-0.023898,-0.054515,-0.024589,-0.103358,0.087558,0.131339,-1.258791,4.584544,11.195680,15.397233,0.806646,0.658136,0.172707,-1.944861,-1.556160,-1.133380,-0.560763,-1.586236,0.861787,0.754699,-2.314916,-1.861984,-1.541493,-0.540769,-1.619143,0.860701,0.756179,0.370739,0.306377,0.404726,-0.016727,0.032764,-0.000016,-0.001478,-0.000684,-0.000552,0.003387,-0.003266,0.000144,0.001102,-0.000002,0.000000,5.041972,11.252407,15.561767,1.450159,0.125358,-0.002924,-2.391194,-1.629034,-1.151873,-0.655912,-1.194024,0.934823,0.556970,0.076278,-0.232950,-0.389620,0.115142,-0.425120,-0.074122,0.199209
4.482000,-0.990537,-0.544795,-1.188644,-1.995938,-2.377289,3.184583,1.973643,-0.986559,-0.542087,-1.186718,-1.994845,-2.353396,3.178349,1.962492,-0.051746,-0.028460,-0.062095,-0.022210,-0.124190,0.084305,0.144127,-0.054271,-0.024483,-0.051924,-0.022096,-0.106526,0.089944,0.129710,-1.183413,4.739268,11.271058,15.421037,0.812139,0.645318,0.212990,-1.890856,-1.518269,-1.256799,-0.681837,-1.515051,0.795153,0.772302,-2.260397,-1.823773,-1.664255,-0.661912,-1.547905,0.794108,0.773781,0.370294,0.306003,0.404234,-0.016709,0.032727,-0.000020,-0.001476,-0.000753,-0.000499,0.003221,-0.003216,0.000128,0.001065,-0.000003,0.000000,5.043982,11.253258,15.561242,1.450120,0.125407,-0.002929,-2.386669,-1.624895,-1.155699,-0.656232,-1.194636,0.935099,0.557525,0.126272,-0.198878,-0.508556,-0.005680,-0.353269,-0.140991,0.216256
4.483000,-0.990589,-0.544824,-1.188706,-1.995961,-2.377413,3.184667,1.973787,-0.986610,-0.542113,-1.186773,-1.994866,-2.353511,3.178428,1.962625,-0.051569,-0.028363,-0.061883,-0.022134,-0.123766,0.084017,0.143635,-0.055713,-0.026010,-0.049291,-0.020288,-0.108511,0.085730,0.134358,-1.207216,4.814646,11.322633,15.448808,0.818548,0.665460,0.232217,-1.811086,-1.438549,-1.382830,-0.768962,-1.467403,0.894043,0.695737,-2.180212,-1.743809,-1.789765,-0.748961,-1.500203,0.893022,0.697214,0.369851,0.305627,0.403743,-0.016689,0.032689,-0.000023,-0.001474,-0.000725,-0.000367,0.003192,-0.003312,0.000110,0.001044,-0.000003,0.000000,5.045722,11.253936,15.560792,1.450065,0.125453,-0.002933,-2.387392,-1.626182,-1.160157,-0.656680,-1.195109,0.935846,0.558056,0.207180,-0.117628,-0.629608,-0.092281,-0.305094,-0.042824,0.139159
4.484000,-0.990640,-0.544852,-1.188768,-1.995983,-2.377536,3.184751,1.973930,-0.986667,-0.542145,-1.186829,-1.994885,-2.353623,3.178512,1.962776,-0.051393,-0.028266,-0.061671,-0.022058,-0.123343,0.083730,0.143144,-0.055408,-0.027861,-0.053473,-0.021312,-0.108692,0.083913,0.140333,-1.159609,4.917796,11.370240,15.448808,0.794744,0.645318,0.179116,-1.814624,-1.339772,-1.166480,-0.716103,-1.455929,0.932412,0.598404,-2.183377,-1.644657,-1.573160,-0.695656,-1.488689,0.931315,0.599880,0.369406,0.305252,0.403250,-0.016670,0.032652,-0.000027,-0.001472,-0.000653,-0.000367,0.003430,-0.003777,0.000108,0.001124,-0.000003,0.000000,5.047653,11.254718,15.560295,1.450021,0.125500,-0.002939,-2.384132,-1.624403,-1.163240,-0.658365,-1.195684,0.935890,0.557718,0.200755,-0.020254,-0.409920,-0.037291,-0.293005,-0.004575,0.042162
4.485000,-0.990691,-0.544880,-1.188830,-1.996005,-2.377659,3.184834,1.974073,-0.986720,-0.542170,-1.186881,-1.994912,-2.353732,3.178591,1.962917,-0.051217,-0.028169,-0.061460,-0.021983,-0.122920,0.083443,0.142654,-0.054603,-0.026765,-0.052461,-0.024499,-0.109163,0.086635,0.145485,-1.131838,4.917796,11.370240,15.547990,0.770940,0.638910,0.205666,-1.844818,-1.391962,-1.212781,-0.550183,-1.438784,0.857830,0.513876,-2.213244,-1.696500,-1.619037,-0.530030,-1.471532,0.856762,0.515350,0.368959,0.304874,0.402756,-0.016650,0.032615,-0.000030,-0.001471,-0.000534,-0.000336,0.003500,-0.003503,0.000134,0.001097,-0.000003,0.000000,5.049266,11.255348,15.559859,1.449969,0.125555,-0.002944,-2.382574,-1.626298,-1.169111,-0.655867,-1.196390,0.936577,0.557814,0.169330,-0.070202,-0.449927,0.125837,-0.275142,-0.079815,-0.042464
4.486000,-0.990743,-0.544908,-1.188891,-1.996027,-2.377782,3.184918,1.974215,-0.986772,-0.542192,-1.186937,-1.994930,-2.353843,3.178671,1.963064,-0.051041,-0.028072,-0.061249,-0.021907,-0.122498,0.083156,0.142163,-0.053176,-0.024290,-0.055637,-0.024746,-0.109333,0.088229,0.148077,-1.131838,4.842417,11.398011,15.571794,0.747136,0.638910,0.172707,-1.907869,-1.515060,-1.047606,-0.535895,-1.427551,0.811281,0.467391,-2.275633,-1.818959,-1.453248,-0.515919,-1.460265,0.810188,0.468862,0.368514,0.304497,0.402262,-0.016630,0.032577,-0.000034,-0.001469,-0.000750,-0.000598,0.003380,-0.003347,0.000138,0.001127,-0.000002,0.000000,5.050930,11.255959,15.559437,1.449914,0.125602,-0.002950,-2.382404,-1.629840,-1.172654,-0.657845,-1.196966,0.937003,0.557561,0.106772,-0.189118,-0.280594,0.141926,-0.263300,-0.126816,-0.088699
