time,q_desired_1,q_desired_2,q_desired_3,q_desired_4,q_desired_5,q_desired_6,q_desired_7,q_actual_1,q_actual_2,q_actual_3,q_actual_4,q_actual_5,q_actual_6,q_actual_7,dq_actual_1,dq_actual_2,dq_actual_3,dq_actual_4,dq_actual_5,dq_actual_6,dq_actual_7,tau_J_1,tau_J_2,tau_J_3,tau_J_4,tau_J_5,tau_J_6,tau_J_7,tau_J_d_1,tau_J_d_2,tau_J_d_3,tau_J_d_4,tau_J_d_5,tau_J_d_6,tau_J_d_7
0.070000,0.000612,-0.785031,-0.000063,-2.356234,-0.000185,1.570520,0.785109,0.000997,-0.784709,-0.000068,-2.356249,-0.000143,1.570397,0.785017,-0.045705,0.021672,-0.021935,0.029459,0.074780,-0.035762,-0.002143,0.970823,-3.381765,0.472108,17.031755,-0.992365,2.313409,0.152566,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.071000,0.000612,-0.785031,-0.000063,-2.356234,-0.000185,1.570520,0.785109,0.001034,-0.784712,-0.000092,-2.356252,-0.000112,1.570362,0.785015,-0.018897,0.010859,-0.022016,0.020777,0.058068,-0.039421,-0.001937,-0.044802,-3.203237,-0.341186,17.285662,-0.956660,2.471795,0.166299,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.072000,0.000612,-0.785031,-0.000063,-2.356233,-0.000185,1.570520,0.785109,0.001115,-0.784722,-0.000130,-2.356266,-0.000154,1.570366,0.785021,0.016347,0.004172,-0.019117,0.007656,0.024228,-0.022379,0.000675,-1.726931,-2.921560,-0.825194,17.737932,-0.158320,2.214532,0.113198,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.073000,0.000612,-0.785031,-0.000063,-2.356233,-0.000185,1.570520,0.785109,0.001179,-0.784743,-0.000161,-2.356290,-0.000247,1.570392,0.785023,0.037915,-0.004891,-0.015491,-0.003533,-0.016205,-0.002588,0.000959,-2.940920,-2.568472,-0.848998,18.293352,1.020879,1.851983,0.099465,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.074000,0.000612,-0.785031,-0.000063,-2.356233,-0.000185,1.570520,0.785109,0.001211,-0.784767,-0.000173,-2.356321,-0.000334,1.570416,0.785023,0.042401,-0.011172,-0.009047,-0.013610,-0.043705,0.006980,0.001623,-3.313845,-2.211416,-0.317382,18.821001,1.967534,1.594720,0.072915,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.075000,0.000612,-0.785031,-0.000063,-2.356233,-0.000185,1.570519,0.785109,0.001186,-0.784784,-0.000131,-2.356332,-0.000371,1.570440,0.785027,0.026039,-0.011294,0.005714,-0.012341,-0.051964,0.013979,0.001794,-2.544192,-2.032888,-0.035705,18.995562,2.247686,1.450067,0.053689,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.076000,0.000612,-0.785031,-0.000063,-2.356233,-0.000185,1.570519,0.785109,0.001118,-0.784786,-0.000048,-2.356330,-0.000349,1.570445,0.785026,-0.009571,-0.009182,0.025331,-0.007989,-0.028371,0.010504,0.000721,-1.060427,-2.084463,-0.368957,18.868608,1.824712,1.542535,0.066506,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.077000,0.000612,-0.785031,-0.000063,-2.356233,-0.000185,1.570519,0.785109,0.001063,-0.784774,0.000013,-2.356328,-0.000289,1.570439,0.785020,-0.029816,-0.003458,0.031260,-0.002269,0.006541,0.001738,-0.001723,0.006773,-2.338369,-0.900573,18.745623,0.985174,1.693597,0.126015,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.078000,0.000612,-0.785031,-0.000063,-2.356233,-0.000185,1.570518,0.785109,0.001019,-0.784770,0.000034,-2.356314,-0.000246,1.570433,0.785023,-0.039960,0.000900,0.020120,0.004562,0.019800,-0.001035,-0.000166,0.526487,-2.489126,-1.610717,18.491716,0.412969,1.759515,0.099465,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.079000,0.000612,-0.785031,-0.000063,-2.356233,-0.000185,1.570518,0.785109,0.001026,-0.784774,-0.000006,-2.356318,-0.000253,1.570425,0.785021,-0.022718,0.000358,0.000579,0.002493,0.012072,-0.002233,-0.000856,-0.044802,-2.489126,-1.892394,18.519487,0.412969,1.806207,0.119607,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.080000,0.000612,-0.785031,-0.000063,-2.356232,-0.000185,1.570518,0.785109,0.001100,-0.784786,-0.000105,-2.356323,-0.000294,1.570405,0.785024,0.010612,-0.004118,-0.023409,-0.000582,-0.004162,-0.010172,0.000412,-1.580141,-2.310598,-1.229858,18.618670,0.847844,1.917901,0.093056,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.081000,0.000612,-0.785031,-0.000063,-2.356232,-0.000185,1.570518,0.785109,0.001156,-0.784795,-0.000188,-2.356335,-0.000327,1.570399,0.785021,0.031178,-0.005851,-0.038933,-0.004414,-0.016917,-0.007068,-0.000708,-2.667177,-2.183645,-0.317382,18.793230,1.223211,1.917901,0.119607,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.082000,0.000612,-0.785030,-0.000063,-2.356232,-0.000185,1.570517,0.785109,0.001180,-0.784787,-0.000232,-2.356345,-0.000328,1.570403,0.785024,0.031914,-0.001589,-0.035252,-0.006426,-0.012576,-0.002010,0.000748,-2.917116,-2.286794,0.726014,18.943987,1.253423,1.839166,0.086648,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.083000,0.000612,-0.785030,-0.000063,-2.356232,-0.000185,1.570517,0.785109,0.001162,-0.784758,-0.000219,-2.356343,-0.000287,1.570417,0.785025,0.015646,0.008423,-0.019743,-0.003695,0.005825,0.002670,0.000736,-2.274416,-2.695425,1.384583,18.920183,0.866155,1.726556,0.080239,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.084000,0.000612,-0.785030,-0.000063,-2.356232,-0.000185,1.570517,0.785109,0.001087,-0.784724,-0.000145,-2.356335,-0.000229,1.570423,0.785021,-0.018690,0.016230,0.003894,-0.001218,0.024297,0.011978,-0.000967,-0.735110,-3.151663,1.003724,18.745623,0.312261,1.700006,0.119607,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.085000,0.000612,-0.785030,-0.000063,-2.356232,-0.000185,1.570516,0.785109,0.001024,-0.784696,-0.000068,-2.356312,-0.000196,1.570412,0.785018,-0.038096,0.021656,0.020728,0.007227,0.035038,0.003281,-0.001628,0.403501,-3.484915,0.039674,18.392534,0.055913,1.845575,0.146157,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.086000,0.000612,-0.785030,-0.000063,-2.356231,-0.000185,1.570516,0.785109,0.001014,-0.784693,-0.000026,-2.356305,-0.000202,1.570391,0.785018,-0.033540,0.012249,0.020582,0.006416,0.023191,-0.005605,-0.001085,0.379698,-3.381765,-1.154479,18.317156,0.210637,2.069879,0.146157,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.087000,0.000612,-0.785030,-0.000063,-2.356231,-0.000185,1.570516,0.785109,0.001044,-0.784721,-0.000025,-2.356302,-0.000249,1.570385,0.785018,-0.011793,-0.001022,0.016165,0.006909,-0.002783,-0.013360,-0.000486,-0.489138,-2.846182,-2.118529,18.340960,0.728826,2.089105,0.139748,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.088000,0.000612,-0.785030,-0.000063,-2.356231,-0.000185,1.570515,0.785109,0.001116,-0.784765,-0.000078,-2.356319,-0.000319,1.570393,0.785024,0.020236,-0.017552,0.002602,0.001040,-0.026744,-0.008481,0.001643,-2.000674,-2.108267,-2.146300,18.642473,1.420049,1.938043,0.086648,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.089000,0.000612,-0.785030,-0.000063,-2.356231,-0.000185,1.570515,0.785109,0.001179,-0.784809,-0.000138,-2.356340,-0.000378,1.570409,0.785028,0.037764,-0.026256,-0.006679,-0.007154,-0.039019,0.000679,0.002316,-3.091677,-1.473501,-1.483764,18.995562,1.878728,1.746698,0.053689,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.090000,0.000612,-0.785030,-0.000063,-2.356231,-0.000185,1.570515,0.785109,0.001183,-0.784841,-0.000178,-2.356354,-0.000400,1.570431,0.785027,0.031349,-0.028166,-0.009428,-0.014460,-0.032018,0.006974,0.001306,-2.992495,-1.140249,-0.368957,19.146318,1.914434,1.555352,0.060097,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.091000,0.000612,-0.785030,-0.000063,-2.356230,-0.000185,1.570514,0.785109,0.001139,-0.784840,-0.000169,-2.356354,-0.000380,1.570442,0.785025,0.008707,-0.017152,-0.004207,-0.011449,-0.012543,0.005446,0.000125,-1.925295,-1.346548,0.523683,19.070940,1.539068,1.522393,0.080239,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.092000,0.000612,-0.785030,-0.000063,-2.356230,-0.000185,1.570514,0.785109,0.001056,-0.784811,-0.000121,-2.356341,-0.000310,1.570436,0.785022,-0.022478,-0.000081,0.005331,-0.004133,0.015269,0.003313,-0.000900,-0.266970,-1.981313,0.698243,18.769426,0.752630,1.647821,0.106789,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.093000,0.000612,-0.785030,-0.000063,-2.356230,-0.000185,1.570513,0.785109,0.000988,-0.784759,-0.000063,-2.356325,-0.000236,1.570431,0.785021,-0.040647,0.019110,0.009323,0.000842,0.034833,-0.001305,-0.001075,0.899412,-2.822378,0.166627,18.444109,0.062322,1.746698,0.119607,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.094000,0.000612,-0.785029,-0.000063,-2.356230,-0.000185,1.570513,0.785109,0.000977,-0.784714,-0.000035,-2.356306,-0.000195,1.570429,0.785020,-0.034111,0.032931,0.007297,0.006952,0.035665,-0.002217,-0.000954,0.847837,-3.433340,-0.773620,18.138628,-0.164729,1.786065,0.126015,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.095000,0.000612,-0.785029,-0.000063,-2.356230,-0.000185,1.570513,0.785109,0.001032,-0.784700,-0.000055,-2.356307,-0.000205,1.570417,0.785022,-0.004548,0.027148,0.000635,0.003419,0.017122,-0.012944,0.000076,-0.465334,-3.508718,-1.436156,18.166399,0.139226,1.845575,0.106789,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.096000,0.000612,-0.785029,-0.000063,-2.356229,-0.000185,1.570512,0.785109,0.001113,-0.784706,-0.000110,-2.356314,-0.000265,1.570407,0.785026,0.028491,0.015119,-0.010177,0.000386,-0.010582,-0.011041,0.001305,-2.123659,-3.227041,-1.483764,18.368731,0.871648,1.891351,0.072915,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.097000,0.000612,-0.785029,-0.000063,-2.356229,-0.000185,1.570512,0.785109,0.001172,-0.784729,-0.000167,-2.356318,-0.000338,1.570397,0.785026,0.044383,0.002512,-0.014825,0.000049,-0.032907,-0.008407,0.001108,-3.262270,-2.743032,-0.975951,18.519487,1.586675,1.905084,0.066506,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.098000,0.000612,-0.785029,-0.000063,-2.356229,-0.000185,1.570511,0.785109,0.001188,-0.784752,-0.000194,-2.356330,-0.000370,1.570396,0.785028,0.040306,-0.006524,-0.011472,-0.005011,-0.034373,-0.005499,0.001213,-3.337649,-2.362173,-0.138854,18.745623,1.806402,1.891351,0.053689,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.099000,0.000612,-0.785029,-0.000063,-2.356229,-0.000185,1.570511,0.785109,0.001145,-0.784771,-0.000161,-2.356337,-0.000346,1.570399,0.785026,0.014065,-0.015522,0.004204,-0.006034,-0.013821,-0.002510,0.000097,-2.246645,-2.132070,0.317384,18.868608,1.431951,1.851983,0.072915,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.100000,0.000612,-0.785029,-0.000063,-2.356229,-0.000185,1.570510,0.785109,0.001063,-0.784769,-0.000092,-2.356332,-0.000287,1.570409,0.785018,-0.021863,-0.008063,0.018527,-0.008150,0.011743,0.000304,-0.002648,-0.588320,-2.235220,0.166627,18.769426,0.723333,1.792474,0.146157,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.101000,0.000612,-0.785029,-0.000063,-2.356228,-0.000185,1.570510,0.785109,0.001006,-0.784754,-0.000031,-2.356321,-0.000231,1.570414,0.785016,-0.034908,-0.000833,0.021673,-0.000589,0.026533,0.000270,-0.002274,0.474912,-2.568472,-0.392760,18.543291,0.198736,1.786065,0.159890,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.102000,0.000612,-0.785029,-0.000063,-2.356228,-0.000185,1.570509,0.785109,0.000981,-0.784748,-0.000004,-2.356319,-0.000217,1.570415,0.785017,-0.036652,0.002636,0.017099,0.001037,0.023828,-0.000931,-0.001245,0.701048,-2.719229,-1.257629,18.467913,0.145635,1.812616,0.152566,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.103000,0.000612,-0.785028,-0.000063,-2.356228,-0.000185,1.570509,0.785109,0.001022,-0.784755,-0.000026,-2.356324,-0.000247,1.570414,0.785021,-0.009944,-0.000257,0.006114,-0.000766,0.005349,-0.000716,0.000391,-0.314577,-2.643850,-1.864623,18.519487,0.556707,1.812616,0.119607,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.104000,0.000612,-0.785028,-0.000063,-2.356228,-0.000185,1.570508,0.785109,0.001110,-0.784758,-0.000097,-2.356328,-0.000309,1.570416,0.785025,0.026882,-0.002772,-0.012534,-0.001812,-0.020535,0.000434,0.001719,-2.048281,-2.540701,-1.638488,18.567095,1.217718,1.786065,0.080239,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.105000,0.000612,-0.785028,-0.000063,-2.356227,-0.000185,1.570508,0.785109,0.001177,-0.784778,-0.000160,-2.356338,-0.000351,1.570417,0.785025,0.045304,-0.009692,-0.019302,-0.005525,-0.027510,0.001694,0.002129,-3.262270,-2.211416,-1.003722,18.745623,1.598577,1.746698,0.053689,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.106000,0.000612,-0.785028,-0.000063,-2.356227,-0.000185,1.570507,0.785109,0.001197,-0.784783,-0.000187,-2.356338,-0.000364,1.570416,0.785026,0.041911,-0.008423,-0.014423,-0.003789,-0.017244,0.001089,0.001182,-3.389223,-2.132070,-0.162658,18.745623,1.574773,1.746698,0.060097,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.107000,0.000612,-0.785028,-0.000063,-2.356227,-0.000185,1.570507,0.785109,0.001164,-0.784773,-0.000176,-2.356328,-0.000339,1.570414,0.785026,0.019292,-0.002076,-0.008443,0.000364,0.001889,0.000221,0.000551,-2.472780,-2.286794,0.622865,18.618670,1.217718,1.759515,0.066506,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.108000,0.000612,-0.785028,-0.000063,-2.356227,-0.000185,1.570506,0.785109,0.001084,-0.784753,-0.000105,-2.356312,-0.000277,1.570411,0.785020,-0.015886,0.006259,0.012623,0.005473,0.024776,-0.002079,-0.001600,-0.786684,-2.616079,0.472108,18.392534,0.586004,1.819024,0.119607,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.109000,0.000612,-0.785028,-0.000063,-2.356226,-0.000185,1.570506,0.785109,0.001020,-0.784733,-0.000048,-2.356298,-0.000225,1.570406,0.785017,-0.036731,0.011274,0.024133,0.013940,0.032714,-0.003370,-0.002287,0.403501,-2.921560,-0.087279,18.214006,0.151128,1.872125,0.152566,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.110000,0.000612,-0.785027,-0.000063,-2.356226,-0.000185,1.570505,0.785109,0.001006,-0.784723,-0.000021,-2.356295,-0.000206,1.570408,0.785016,-0.031221,0.009895,0.018727,0.009773,0.029246,-0.001513,-0.001796,0.474912,-3.024709,-0.924377,18.214006,0.079717,1.851983,0.159890,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.111000,0.000612,-0.785027,-0.000063,-2.356226,-0.000185,1.570505,0.785109,0.001043,-0.784733,-0.000036,-2.356302,-0.000224,1.570412,0.785022,-0.009870,0.004346,0.010792,0.002699,0.012125,0.001186,0.000769,-0.512942,-2.794607,-1.662292,18.392534,0.419378,1.792474,0.106789,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.112000,0.000612,-0.785027,-0.000063,-2.356225,-0.000185,1.570504,0.785109,0.001121,-0.784764,-0.000093,-2.356316,-0.000282,1.570415,0.785025,0.019583,-0.008737,-0.004364,-0.000497,-0.010074,-0.002447,0.001496,-2.076052,-2.286794,-1.638488,18.642473,1.056585,1.753106,0.080239,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.113000,0.000612,-0.785027,-0.000063,-2.356225,-0.000185,1.570504,0.785109,0.001182,-0.784791,-0.000155,-2.356327,-0.000345,1.570422,0.785024,0.037780,-0.015757,-0.012922,-0.003382,-0.027172,-0.000806,0.000760,-3.190859,-1.854360,-1.027526,18.793230,1.634282,1.720147,0.086648,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.114000,0.000612,-0.785027,-0.000063,-2.356225,-0.000185,1.570503,0.785109,0.001193,-0.784808,-0.000178,-2.356330,-0.000377,1.570421,0.785024,0.033279,-0.015750,-0.006182,-0.004601,-0.032340,-0.001309,0.000507,-3.190859,-1.624258,-0.214233,18.769426,1.777105,1.732965,0.086648,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.115000,0.000612,-0.785027,-0.000063,-2.356225,-0.000185,1.570502,0.785109,0.001150,-0.784804,-0.000146,-2.356329,-0.000355,1.570416,0.785022,0.006198,-0.009319,0.006697,-0.003639,-0.017328,0.001821,-0.000408,-2.099856,-1.802786,0.317384,18.670244,1.396245,1.779657,0.106789,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.116000,0.000612,-0.785027,-0.000063,-2.356224,-0.000185,1.570502,0.785109,0.001084,-0.784774,-0.000085,-2.356317,-0.000288,1.570416,0.785022,-0.019222,0.006691,0.017363,0.002620,0.014366,0.001197,-0.000272,-0.663698,-2.362173,0.293580,18.444109,0.669317,1.786065,0.106789,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.117000,0.000612,-0.785026,-0.000063,-2.356224,-0.000185,1.570501,0.785109,0.001025,-0.784737,-0.000024,-2.356308,-0.000231,1.570414,0.785022,-0.036953,0.016158,0.021247,0.002693,0.038034,-0.007945,-0.000181,0.427305,-3.000906,-0.265807,18.265581,0.145635,1.773248,0.106789,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.118000,0.000612,-0.785026,-0.000063,-2.356224,-0.000185,1.570500,0.785109,0.001012,-0.784713,0.000002,-2.356298,-0.000213,1.570412,0.785022,-0.029887,0.023768,0.015148,0.010075,0.032453,-0.006430,-0.000121,0.427305,-3.306387,-1.079101,18.166399,0.091619,1.786065,0.106789,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.119000,0.000612,-0.785026,-0.000063,-2.356223,-0.000185,1.570500,0.785109,0.001046,-0.784708,-0.000028,-2.356300,-0.000236,1.570410,0.785024,-0.010801,0.017994,0.002666,0.007335,0.012403,-0.005255,0.000428,-0.489138,-3.254812,-1.586913,18.293352,0.484380,1.798883,0.093056,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.120000,0.000612,-0.785026,-0.000063,-2.356223,-0.000185,1.570499,0.785109,0.001119,-0.784727,-0.000092,-2.356313,-0.000299,1.570409,0.785024,0.021048,0.002882,-0.011988,-0.000501,-0.016257,-0.004145,0.000285,-2.000674,-2.846182,-1.483764,18.543291,1.169195,1.806207,0.093056,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.121000,0.000612,-0.785026,-0.000063,-2.356223,-0.000185,1.570498,0.785109,0.001176,-0.784752,-0.000150,-2.356319,-0.000352,1.570411,0.785026,0.037739,-0.008418,-0.022641,-0.000409,-0.036427,-0.002295,0.001174,-3.063906,-2.389944,-0.952148,18.694048,1.622381,1.786065,0.066506,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.122000,0.000612,-0.785026,-0.000063,-2.356222,-0.000185,1.570498,0.785109,0.001189,-0.784773,-0.000175,-2.356324,-0.000365,1.570416,0.785024,0.034376,-0.011951,-0.014323,-0.001520,-0.032811,-0.000992,0.000036,-3.091677,-2.108267,-0.111083,18.769426,1.586675,1.765924,0.086648,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.123000,0.000612,-0.785025,-0.000063,-2.356222,-0.000185,1.570497,0.785109,0.001153,-0.784775,-0.000155,-2.356318,-0.000336,1.570417,0.785021,0.009212,-0.009182,-0.001582,0.001694,-0.012086,-0.000818,-0.000959,-2.099856,-2.183645,0.495912,18.670244,1.163701,1.765924,0.113198,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.124000,0.000612,-0.785025,-0.000063,-2.356222,-0.000185,1.570496,0.785109,0.001074,-0.784760,-0.000088,-2.356309,-0.000279,1.570416,0.785023,-0.023790,0.000901,0.017582,0.006152,0.012806,-0.001171,-0.000131,-0.512942,-2.489126,0.345155,18.467913,0.568609,1.779657,0.099465,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.125000,0.000612,-0.785025,-0.000063,-2.356221,-0.000185,1.570496,0.785109,0.001019,-0.784741,-0.000031,-2.356301,-0.000228,1.570411,0.785022,-0.038988,0.008861,0.020695,0.008402,0.031897,-0.001580,-0.000358,0.526487,-2.846182,-0.190429,18.293352,0.169439,1.798883,0.106789,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.126000,0.000612,-0.785025,-0.000063,-2.356221,-0.000185,1.570495,0.785109,0.001004,-0.784727,-0.000001,-2.356294,-0.000216,1.570408,0.785021,-0.035089,0.010571,0.017787,0.007621,0.025258,-0.001866,-0.000714,0.550291,-3.048513,-1.102904,18.214006,0.193242,1.819024,0.119607,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.127000,0.000612,-0.785025,-0.000063,-2.356221,-0.000185,1.570494,0.785109,0.001050,-0.784735,-0.000022,-2.356301,-0.000241,1.570410,0.785023,-0.006915,0.005998,0.008146,0.002233,0.007713,-0.000547,0.000270,-0.564516,-2.873953,-1.765441,18.340960,0.580510,1.798883,0.099465,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.128000,0.000612,-0.785025,-0.000063,-2.356220,-0.000185,1.570494,0.785109,0.001127,-0.784747,-0.000080,-2.356310,-0.000301,1.570413,0.785024,0.024742,0.000796,-0.007240,0.000129,-0.015899,0.000819,0.000655,-2.123659,-2.592275,-1.713866,18.543291,1.169195,1.765924,0.086648,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.129000,0.000612,-0.785024,-0.000063,-2.356220,-0.000185,1.570493,0.785109,0.001180,-0.784778,-0.000135,-2.356320,-0.000359,1.570422,0.785023,0.038516,-0.010920,-0.019563,-0.003655,-0.042239,0.002214,0.001183,-3.115481,-2.084463,-1.178283,18.717852,1.651677,1.720147,0.066506,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.130000,0.000612,-0.785024,-0.000063,-2.356219,-0.000185,1.570492,0.785109,0.001187,-0.784793,-0.000163,-2.356323,-0.000378,1.570423,0.785025,0.030524,-0.012342,-0.016754,-0.003386,-0.035433,0.001692,0.000788,-3.091677,-1.854360,-0.289611,18.769426,1.699285,1.713739,0.066506,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.131000,0.000612,-0.785024,-0.000063,-2.356219,-0.000185,1.570491,0.785109,0.001152,-0.784791,-0.000152,-2.356322,-0.000355,1.570422,0.785025,0.007135,-0.008717,-0.009781,-0.003975,-0.014935,0.000638,0.000288,-2.123659,-1.957510,0.472108,18.717852,1.306524,1.726556,0.072915,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
